address,category,date,title,lng,lat
台北市中正區羅斯福路一段1-2號,Entertainment,2016/06/29 09:00, ▨ AutoFocus自動對焦 ▨ 灰矮星 / Super Napkin / DYGL,121.51740929999998,25.034273000000002
台北市信義區松壽路12號,Entertainment,2016/06/25 19:00,＂塔雅＂無形幻影世界巡迴台北夢幻夜,121.5660665,25.03531
台北市八德路一段1號,Entertainment,2016/06/28 20:00,無線電站 The Radio Dept. Live in Taipei 2016,121.5294408,25.044149899999997
台北市中正區杭州南路一段147號,Entertainment,2016/06/26 16:00,6/24 台北場_滅火器 - 早安台灣 島嶼巡迴,121.5246081,25.0359633
台北市中正區思源路1號,Entertainment,2016/07/01 21:30,Lu1『成長之詩』2016台北站,121.53025290000001,25.013285999999997
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/10/01 16:30,董舜文 & Friends,121.5313002,25.0171185
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/06/25 07:00,ALN,121.5313002,25.0171185
台北市中正區羅斯福路三段244巷2號,Entertainment,2016/07/03 10:30,郭明龍 / 巴奈,121.5313002,25.0171185
臺北市中正區羅斯福路三段244巷2號,Entertainment,2016/06/03 21:00,"Our Piano Trio, Our Music !",121.53130719999999,25.017130899999998
台北市中正區思源街一號,Entertainment,2016/07/03 14:00,女子偶像音樂祭 Vol.8,121.53025290000001,25.013285999999997
臺北市中正區仁愛路一段17號,Entertainment,2016/05/29 18:00,【晚場】三森鈴子 In Taiwan 海外首次見面會,121.5219972,25.0390639
台北市中正區思源街一號,Entertainment,2016/06/11 18:00,KEEPIN`OLDSCHOOL 繼續老學校Vol.1 80's搖滾客端午派對,121.53025290000001,25.013285999999997
台北市中正區八德路一段一號,Entertainment,2016/06/05 20:00,SNARKY PUPPY WORLD TOUR 2016 TAIPEI,121.5294408,25.044149899999997
台北市中正區思源街一號,Entertainment,2016/06/05 19:00,根管治療之水岸異域,121.53025290000001,25.013285999999997
臺北市中正區仁愛路一段17號,Entertainment,2016/06/11 18:00,楠田亞衣奈 1st Live Tour「Next Brilliant Wave」in Taiwan,121.5219972,25.0390639
台北市信義區松壽路12號,Entertainment,2016/06/04 19:30,準時相約 26時代 李準亞洲巡迴見面會 台北站,121.5660665,25.03531
台北市信義區松壽路12號,Entertainment,2016/06/11 19:00,SCANDAL TOUR 2016「YELLOW」IN TAIPEI,121.5660665,25.03531
台北市中正區思源街一號,Entertainment,2016/06/11 20:00,《海島聲事》勞動服務 首張專輯全台巡迴-台北場,121.53025290000001,25.013285999999997
台北市文山區羅斯福路四段200號,Entertainment,2016/06/10 20:00,"The fin. ""Through The Deep Tour""",121.53665500000001,25.010911800000002
台北市松山區南京東路4段2號,Entertainment,2016/06/11 19:30,張洪量 你知道我在等你嗎 2016台北小巨蛋演唱會,121.5498896,25.050793300000002
