title,cate,lat,lng,addr,date
最可愛的夏日親子嘉年華免費邀請您參加體驗 (因雨展延),Sports,25.040655899999997,121.53799200000003,台北市大安區建國南路一段177號,2016-10-01 01:00~2016-10-01 03:30
90 DAY TRAINING-綜合肌力訓練,Sports,25.047677,121.549351,台北市松山區敦化南路一段1號6樓B座,2016-06-09 01:00~2016-06-09 04:00
假日運動派對-90分鐘夏季瘋運動,Sports,25.047677,121.549351,台北市松山區敦化南路一段1號6樓B座,2016-07-24 07:00~2016-07-24 09:00
Aerial Dance workshop -Jazz,Sports,25.063322699999997,121.51956909999998,臺北市中山區撫順街28號,2016-08-13 04:30~2016-08-13 06:00
【周二Tue】吟詩打拳-唐詩功夫體驗活動(9月靜夜思),Sports,25.051284,121.56017949999999,台北市松山區南京東路五段52號2樓,2016-09-01 02:00~2016-09-30 12:00
減重挑戰賽-舒緩瑜珈之夜,Sports,25.047677,121.549351,台北市松山區敦化南路一段1號6樓B座,2016-03-08 10:00~2016-03-08 13:00
好玩、有趣運動減重party,Sports,25.047677,121.549351,台北市松山區敦化南路一段1號6樓B座,2016-03-01 01:00~2016-03-01 04:00
【愛線教室】肌力課-週四下午班,Sports,25.039231100000002,121.5439523,台北市大安區復興南路一段215號12樓,2016-02-04 07:30~2016-05-26 08:30
90 DAY TRAINING-綜合肌力訓練,Sports,25.047677,121.549351,台北市松山區敦化南路一段1號6樓B座,2016-05-04 01:00~2016-05-04 04:00
跑跑人_限量商品,Sports,25.073649,121.5450254,大佳河濱,2016-11-30 01:00~2016-11-30 09:00
90 DAY TRAINING-戶外體能營之夜,Sports,25.047677,121.549351,台北市松山區敦化南路一段1號6樓B座,2016-05-19 10:00~2016-05-19 13:00
90 DAY TRAINING-綜合肌力訓練,Sports,25.047677,121.549351,台北市松山區敦化南路一段1號6樓B座,2016-05-19 01:00~2016-05-19 04:00
認識媽媽手，傷後復健運動,Sports,25.0382335,121.51929139999993,臺北市中正區信義路一段1號,2016-08-02 02:30~2016-08-02 03:30
